Id,y
14194,4.0
14195,7.0
14196,9.0
14197,6.0
14198,4.0
14199,3.0
14200,6.0
14201,2.0
14202,5.0
14203,9.0
14204,8.0
14205,5.0
14206,9.0
14207,9.0
14208,3.0
14209,3.0
14210,6.0
14211,3.0
14212,1.0
14213,8.0
14214,5.0
14215,1.0
14216,7.0
14217,3.0
14218,6.0
14219,0.0
14220,7.0
14221,2.0
14222,8.0
14223,8.0
14224,2.0
14225,6.0
14226,2.0
14227,3.0
14228,4.0
14229,4.0
14230,6.0
14231,0.0
14232,9.0
14233,8.0
14234,9.0
14235,3.0
14236,4.0
14237,2.0
14238,3.0
14239,7.0
14240,9.0
14241,7.0
14242,3.0
14243,9.0
14244,0.0
14245,1.0
14246,5.0
14247,2.0
14248,6.0
14249,4.0
14250,6.0
14251,1.0
14252,3.0
14253,2.0
14254,1.0
14255,5.0
14256,1.0
14257,7.0
14258,9.0
14259,5.0
14260,7.0
14261,8.0
14262,8.0
14263,1.0
14264,1.0
14265,0.0
14266,4.0
14267,6.0
14268,4.0
14269,9.0
14270,3.0
14271,9.0
14272,7.0
14273,4.0
14274,8.0
14275,3.0
14276,6.0
14277,9.0
14278,2.0
14279,0.0
14280,5.0
14281,1.0
14282,5.0
14283,9.0
14284,8.0
14285,1.0
14286,0.0
14287,5.0
14288,4.0
14289,7.0
14290,1.0
14291,1.0
14292,5.0
14293,9.0
14294,8.0
14295,8.0
14296,6.0
14297,8.0
14298,6.0
14299,5.0
14300,9.0
14301,8.0
14302,8.0
14303,9.0
14304,8.0
14305,3.0
14306,4.0
14307,3.0
14308,5.0
14309,5.0
14310,3.0
14311,1.0
14312,6.0
14313,8.0
14314,0.0
14315,4.0
14316,6.0
14317,3.0
14318,5.0
14319,2.0
14320,3.0
14321,6.0
14322,2.0
14323,9.0
14324,3.0
14325,5.0
14326,0.0
14327,2.0
14328,1.0
14329,5.0
14330,8.0
14331,5.0
14332,2.0
14333,1.0
14334,5.0
14335,2.0
14336,4.0
14337,5.0
14338,8.0
14339,9.0
14340,4.0
14341,0.0
14342,1.0
14343,5.0
14344,4.0
14345,0.0
14346,4.0
14347,6.0
14348,1.0
14349,1.0
14350,3.0
14351,5.0
14352,6.0
14353,0.0
14354,0.0
14355,1.0
14356,2.0
14357,6.0
14358,0.0
14359,5.0
14360,9.0
14361,7.0
14362,9.0
14363,1.0
14364,1.0
14365,6.0
14366,7.0
14367,2.0
14368,6.0
14369,5.0
14370,0.0
14371,0.0
14372,1.0
14373,7.0
14374,6.0
14375,6.0
14376,3.0
14377,2.0
14378,3.0
14379,6.0
14380,3.0
14381,2.0
14382,4.0
14383,9.0
14384,2.0
14385,7.0
14386,0.0
14387,7.0
14388,3.0
14389,2.0
14390,9.0
14391,7.0
14392,9.0
14393,7.0
14394,2.0
14395,7.0
14396,4.0
14397,5.0
14398,3.0
14399,6.0
14400,3.0
14401,5.0
14402,4.0
14403,7.0
14404,1.0
14405,7.0
14406,6.0
14407,2.0
14408,9.0
14409,3.0
14410,7.0
14411,1.0
14412,2.0
14413,2.0
14414,3.0
14415,0.0
14416,1.0
14417,4.0
14418,2.0
14419,4.0
14420,6.0
14421,2.0
14422,7.0
14423,9.0
14424,3.0
14425,4.0
14426,5.0
14427,6.0
14428,2.0
14429,2.0
14430,4.0
14431,9.0
14432,6.0
14433,0.0
14434,2.0
14435,9.0
14436,1.0
14437,2.0
14438,5.0
14439,1.0
14440,2.0
14441,0.0
14442,5.0
14443,0.0
14444,7.0
14445,5.0
14446,0.0
14447,5.0
14448,4.0
14449,5.0
14450,6.0
14451,1.0
14452,9.0
14453,6.0
14454,0.0
14455,1.0
14456,4.0
14457,9.0
14458,4.0
14459,7.0
14460,9.0
14461,4.0
14462,6.0
14463,3.0
14464,2.0
14465,1.0
14466,6.0
14467,8.0
14468,3.0
14469,9.0
14470,9.0
14471,5.0
14472,4.0
14473,3.0
14474,9.0
14475,3.0
14476,8.0
14477,2.0
14478,6.0
14479,8.0
14480,8.0
14481,2.0
14482,2.0
14483,7.0
14484,7.0
14485,3.0
14486,9.0
14487,1.0
14488,6.0
14489,6.0
14490,8.0
14491,6.0
14492,5.0
14493,1.0
14494,9.0
14495,8.0
14496,5.0
14497,4.0
14498,4.0
14499,7.0
14500,8.0
14501,6.0
14502,5.0
14503,9.0
14504,0.0
14505,1.0
14506,1.0
14507,3.0
14508,4.0
14509,5.0
14510,5.0
14511,6.0
14512,6.0
14513,5.0
14514,1.0
14515,5.0
14516,3.0
14517,3.0
14518,1.0
14519,9.0
14520,7.0
14521,4.0
14522,3.0
14523,8.0
14524,3.0
14525,3.0
14526,1.0
14527,4.0
14528,7.0
14529,5.0
14530,3.0
14531,8.0
14532,6.0
14533,3.0
14534,2.0
14535,4.0
14536,4.0
14537,3.0
14538,2.0
14539,7.0
14540,8.0
14541,6.0
14542,5.0
14543,4.0
14544,7.0
14545,3.0
14546,8.0
14547,4.0
14548,4.0
14549,8.0
14550,2.0
14551,5.0
14552,2.0
14553,1.0
14554,6.0
14555,0.0
14556,1.0
14557,9.0
14558,9.0
14559,0.0
14560,1.0
14561,5.0
14562,5.0
14563,2.0
14564,1.0
14565,8.0
14566,9.0
14567,7.0
14568,1.0
14569,9.0
14570,4.0
14571,8.0
14572,1.0
14573,8.0
14574,3.0
14575,9.0
14576,8.0
14577,5.0
14578,2.0
14579,5.0
14580,8.0
14581,6.0
14582,0.0
14583,5.0
14584,1.0
14585,3.0
14586,1.0
14587,3.0
14588,4.0
14589,7.0
14590,8.0
14591,4.0
14592,1.0
14593,0.0
14594,0.0
14595,5.0
14596,4.0
14597,7.0
14598,6.0
14599,5.0
14600,3.0
14601,3.0
14602,8.0
14603,7.0
14604,0.0
14605,1.0
14606,7.0
14607,3.0
14608,6.0
14609,3.0
14610,3.0
14611,8.0
14612,2.0
14613,5.0
14614,0.0
14615,0.0
14616,9.0
14617,9.0
14618,8.0
14619,4.0
14620,4.0
14621,0.0
14622,1.0
14623,7.0
14624,9.0
14625,1.0
14626,6.0
14627,6.0
14628,6.0
14629,3.0
14630,6.0
14631,8.0
14632,2.0
14633,5.0
14634,1.0
14635,2.0
14636,3.0
14637,7.0
14638,7.0
14639,9.0
14640,0.0
14641,7.0
14642,2.0
14643,5.0
14644,5.0
14645,2.0
14646,3.0
14647,4.0
14648,5.0
14649,3.0
14650,0.0
14651,5.0
14652,4.0
14653,1.0
14654,6.0
14655,0.0
14656,0.0
14657,8.0
14658,3.0
14659,2.0
14660,9.0
14661,0.0
14662,8.0
14663,7.0
14664,2.0
14665,0.0
14666,2.0
14667,7.0
14668,3.0
14669,7.0
14670,8.0
14671,5.0
14672,5.0
14673,0.0
14674,7.0
14675,6.0
14676,0.0
14677,5.0
14678,2.0
14679,8.0
14680,4.0
14681,1.0
14682,0.0
14683,9.0
14684,5.0
14685,0.0
14686,6.0
14687,6.0
14688,3.0
14689,2.0
14690,6.0
14691,7.0
14692,9.0
14693,0.0
14694,7.0
14695,1.0
14696,9.0
14697,3.0
14698,3.0
14699,5.0
14700,0.0
14701,9.0
14702,4.0
14703,5.0
14704,4.0
14705,1.0
14706,9.0
14707,8.0
14708,8.0
14709,5.0
14710,1.0
14711,9.0
14712,9.0
14713,9.0
14714,6.0
14715,8.0
14716,3.0
14717,1.0
14718,6.0
14719,1.0
14720,0.0
14721,7.0
14722,2.0
14723,8.0
14724,9.0
14725,1.0
14726,0.0
14727,4.0
14728,7.0
14729,6.0
14730,3.0
14731,0.0
14732,7.0
14733,2.0
14734,6.0
14735,5.0
14736,6.0
14737,4.0
14738,9.0
14739,3.0
14740,7.0
14741,8.0
14742,6.0
14743,1.0
14744,7.0
14745,8.0
14746,4.0
14747,9.0
14748,4.0
14749,1.0
14750,6.0
14751,5.0
14752,8.0
14753,4.0
14754,9.0
14755,4.0
14756,4.0
14757,3.0
14758,1.0
14759,0.0
14760,1.0
14761,8.0
14762,9.0
14763,6.0
14764,8.0
14765,6.0
14766,9.0
14767,1.0
14768,7.0
14769,0.0
14770,3.0
14771,7.0
14772,5.0
14773,8.0
14774,6.0
14775,1.0
14776,7.0
14777,1.0
14778,6.0
14779,1.0
14780,8.0
14781,5.0
14782,2.0
14783,3.0
14784,4.0
14785,7.0
14786,3.0
14787,3.0
14788,5.0
14789,7.0
14790,1.0
14791,7.0
14792,6.0
14793,1.0
14794,9.0
14795,2.0
14796,6.0
14797,3.0
14798,9.0
14799,0.0
14800,5.0
14801,4.0
14802,6.0
14803,4.0
14804,2.0
14805,3.0
14806,9.0
14807,5.0
14808,9.0
14809,5.0
14810,1.0
14811,5.0
14812,9.0
14813,6.0
14814,4.0
14815,2.0
14816,3.0
14817,8.0
14818,6.0
14819,1.0
14820,2.0
14821,6.0
14822,1.0
14823,0.0
14824,8.0
14825,0.0
14826,2.0
14827,7.0
14828,7.0
14829,4.0
14830,7.0
14831,7.0
14832,8.0
14833,1.0
14834,7.0
14835,1.0
14836,3.0
14837,5.0
14838,8.0
14839,8.0
14840,5.0
14841,3.0
14842,7.0
14843,5.0
14844,4.0
14845,8.0
14846,2.0
14847,2.0
14848,5.0
14849,3.0
14850,8.0
14851,1.0
14852,5.0
14853,8.0
14854,1.0
14855,8.0
14856,8.0
14857,4.0
14858,9.0
14859,5.0
14860,0.0
14861,4.0
14862,0.0
14863,3.0
14864,1.0
14865,8.0
14866,1.0
14867,3.0
14868,3.0
14869,7.0
14870,4.0
14871,1.0
14872,0.0
14873,6.0
14874,9.0
14875,3.0
14876,0.0
14877,3.0
14878,4.0
14879,3.0
14880,1.0
14881,5.0
14882,3.0
14883,7.0
14884,3.0
14885,7.0
14886,4.0
14887,6.0
14888,8.0
14889,8.0
14890,4.0
14891,8.0
14892,7.0
14893,0.0
14894,1.0
14895,1.0
14896,4.0
14897,8.0
14898,7.0
14899,0.0
14900,1.0
14901,6.0
14902,3.0
14903,8.0
14904,2.0
14905,5.0
14906,6.0
14907,2.0
14908,7.0
14909,1.0
14910,0.0
14911,4.0
14912,9.0
14913,0.0
14914,6.0
14915,3.0
14916,4.0
14917,9.0
14918,0.0
14919,6.0
14920,2.0
14921,3.0
14922,8.0
14923,3.0
14924,5.0
14925,4.0
14926,3.0
14927,3.0
14928,2.0
14929,9.0
14930,5.0
14931,7.0
14932,4.0
14933,0.0
14934,4.0
14935,7.0
14936,3.0
14937,5.0
14938,1.0
14939,5.0
14940,3.0
14941,0.0
14942,8.0
14943,4.0
14944,7.0
14945,8.0
14946,7.0
14947,9.0
14948,6.0
14949,8.0
14950,7.0
14951,6.0
14952,3.0
14953,7.0
14954,7.0
14955,2.0
14956,1.0
14957,4.0
14958,9.0
14959,1.0
14960,5.0
14961,2.0
14962,6.0
14963,4.0
14964,8.0
14965,2.0
14966,2.0
14967,4.0
14968,1.0
14969,3.0
14970,4.0
14971,3.0
14972,8.0
14973,9.0
14974,7.0
14975,8.0
14976,3.0
14977,9.0
14978,0.0
14979,3.0
14980,3.0
14981,6.0
14982,5.0
14983,9.0
14984,7.0
14985,2.0
14986,8.0
14987,6.0
14988,7.0
14989,2.0
14990,5.0
14991,6.0
14992,7.0
14993,6.0
14994,6.0
14995,9.0
14996,3.0
14997,7.0
14998,9.0
14999,3.0
15000,8.0
15001,1.0
15002,1.0
15003,9.0
15004,7.0
15005,3.0
15006,3.0
15007,6.0
15008,0.0
15009,4.0
15010,0.0
15011,7.0
15012,6.0
15013,6.0
15014,5.0
15015,6.0
15016,6.0
15017,6.0
15018,9.0
15019,8.0
15020,3.0
15021,2.0
15022,9.0
15023,5.0
15024,2.0
15025,9.0
15026,5.0
15027,9.0
15028,7.0
15029,7.0
15030,7.0
15031,5.0
15032,1.0
15033,9.0
15034,1.0
15035,2.0
15036,0.0
15037,3.0
15038,5.0
15039,5.0
15040,8.0
15041,9.0
15042,5.0
15043,7.0
15044,8.0
15045,1.0
15046,9.0
15047,0.0
15048,7.0
15049,5.0
15050,9.0
15051,7.0
15052,5.0
15053,8.0
15054,2.0
15055,5.0
15056,6.0
15057,2.0
15058,8.0
15059,5.0
15060,4.0
15061,1.0
15062,2.0
15063,5.0
15064,1.0
15065,5.0
15066,6.0
15067,5.0
15068,3.0
15069,0.0
15070,1.0
15071,6.0
15072,5.0
15073,7.0
15074,6.0
15075,6.0
15076,4.0
15077,9.0
15078,3.0
15079,7.0
15080,2.0
15081,7.0
15082,2.0
15083,3.0
15084,0.0
15085,7.0
15086,3.0
15087,6.0
15088,4.0
15089,9.0
15090,9.0
15091,5.0
15092,2.0
15093,2.0
15094,4.0
15095,9.0
15096,9.0
15097,4.0
15098,7.0
15099,9.0
15100,6.0
15101,0.0
15102,2.0
15103,3.0
15104,3.0
15105,3.0
15106,1.0
15107,3.0
15108,4.0
15109,0.0
15110,7.0
15111,4.0
15112,2.0
15113,5.0
15114,4.0
15115,9.0
15116,1.0
15117,8.0
15118,4.0
15119,6.0
15120,0.0
15121,7.0
15122,5.0
15123,8.0
15124,4.0
15125,2.0
15126,0.0
15127,8.0
15128,3.0
15129,4.0
15130,1.0
15131,6.0
15132,0.0
15133,8.0
15134,0.0
15135,9.0
15136,8.0
15137,8.0
15138,5.0
15139,7.0
15140,3.0
15141,9.0
15142,4.0
15143,4.0
15144,3.0
15145,6.0
15146,9.0
15147,3.0
15148,2.0
15149,1.0
15150,5.0
15151,1.0
15152,4.0
15153,2.0
15154,4.0
15155,6.0
15156,4.0
15157,9.0
15158,3.0
15159,1.0
15160,4.0
15161,4.0
15162,1.0
15163,0.0
15164,0.0
15165,2.0
15166,9.0
15167,3.0
15168,9.0
15169,4.0
15170,6.0
15171,1.0
15172,8.0
15173,8.0
15174,5.0
15175,8.0
15176,9.0
15177,1.0
15178,4.0
15179,0.0
15180,7.0
15181,9.0
15182,0.0
15183,9.0
15184,0.0
15185,7.0
15186,1.0
15187,6.0
15188,0.0
15189,4.0
15190,1.0
15191,7.0
15192,6.0
15193,9.0
15194,5.0
15195,0.0
15196,9.0
15197,7.0
15198,0.0
15199,9.0
15200,2.0
15201,0.0
15202,1.0
15203,9.0
15204,1.0
15205,3.0
15206,2.0
15207,6.0
15208,6.0
15209,7.0
15210,5.0
15211,7.0
15212,3.0
15213,3.0
15214,7.0
15215,1.0
15216,6.0
15217,2.0
15218,3.0
15219,0.0
15220,9.0
15221,4.0
15222,6.0
15223,6.0
15224,3.0
15225,6.0
15226,2.0
15227,6.0
15228,2.0
15229,7.0
15230,7.0
15231,1.0
15232,7.0
15233,9.0
15234,8.0
15235,5.0
15236,8.0
15237,2.0
15238,1.0
15239,7.0
15240,2.0
15241,9.0
15242,3.0
15243,2.0
15244,5.0
15245,4.0
15246,6.0
15247,6.0
15248,9.0
15249,1.0
15250,2.0
15251,9.0
15252,0.0
15253,7.0
15254,9.0
15255,0.0
15256,6.0
15257,8.0
15258,8.0
15259,1.0
15260,4.0
15261,7.0
15262,8.0
15263,6.0
15264,5.0
15265,5.0
15266,1.0
15267,1.0
15268,4.0
15269,1.0
15270,2.0
15271,4.0
15272,1.0
15273,0.0
15274,7.0
15275,1.0
15276,0.0
15277,3.0
15278,9.0
15279,3.0
15280,1.0
15281,5.0
15282,9.0
15283,7.0
15284,3.0
15285,6.0
15286,6.0
15287,8.0
15288,1.0
15289,3.0
15290,9.0
15291,0.0
15292,1.0
15293,3.0
15294,7.0
15295,6.0
15296,2.0
15297,8.0
15298,1.0
15299,4.0
15300,8.0
15301,0.0
15302,5.0
15303,3.0
15304,7.0
15305,0.0
15306,4.0
15307,0.0
15308,0.0
15309,6.0
15310,3.0
15311,4.0
15312,7.0
15313,2.0
15314,1.0
15315,9.0
15316,9.0
15317,7.0
15318,4.0
15319,2.0
15320,1.0
15321,6.0
15322,8.0
15323,6.0
15324,3.0
15325,1.0
15326,1.0
15327,6.0
15328,9.0
15329,9.0
15330,0.0
15331,5.0
15332,8.0
15333,5.0
15334,1.0
15335,1.0
15336,5.0
15337,7.0
15338,9.0
15339,4.0
15340,9.0
15341,5.0
15342,3.0
15343,4.0
15344,8.0
15345,6.0
15346,9.0
15347,6.0
15348,0.0
15349,0.0
15350,0.0
15351,6.0
15352,9.0
15353,2.0
15354,1.0
15355,7.0
15356,6.0
15357,5.0
15358,9.0
15359,1.0
15360,6.0
15361,6.0
15362,6.0
15363,4.0
15364,4.0
15365,5.0
15366,7.0
15367,5.0
15368,5.0
15369,7.0
15370,6.0
15371,3.0
15372,0.0
15373,4.0
15374,3.0
15375,7.0
15376,2.0
15377,7.0
15378,5.0
15379,9.0
15380,1.0
15381,6.0
15382,9.0
15383,3.0
15384,5.0
15385,8.0
15386,3.0
15387,8.0
15388,1.0
15389,1.0
15390,8.0
15391,8.0
15392,7.0
15393,4.0
15394,9.0
15395,7.0
15396,9.0
15397,9.0
15398,9.0
15399,4.0
15400,4.0
15401,3.0
15402,3.0
15403,9.0
15404,4.0
15405,4.0
15406,3.0
15407,8.0
15408,6.0
15409,3.0
15410,7.0
15411,4.0
15412,1.0
15413,7.0
15414,1.0
15415,1.0
15416,9.0
15417,2.0
15418,2.0
15419,7.0
15420,3.0
15421,0.0
15422,5.0
15423,0.0
15424,0.0
15425,9.0
15426,0.0
15427,4.0
15428,2.0
15429,0.0
15430,5.0
15431,2.0
15432,0.0
15433,8.0
15434,3.0
15435,5.0
15436,4.0
15437,3.0
15438,6.0
15439,2.0
15440,4.0
15441,1.0
15442,1.0
15443,5.0
15444,1.0
15445,4.0
15446,5.0
15447,8.0
15448,1.0
15449,6.0
15450,9.0
15451,6.0
15452,3.0
15453,9.0
15454,0.0
15455,3.0
15456,5.0
15457,0.0
15458,6.0
15459,6.0
15460,0.0
15461,5.0
15462,5.0
15463,4.0
15464,8.0
15465,1.0
15466,1.0
15467,4.0
15468,1.0
15469,6.0
15470,9.0
15471,6.0
15472,5.0
15473,9.0
15474,4.0
15475,3.0
15476,9.0
15477,2.0
15478,0.0
15479,0.0
15480,3.0
15481,9.0
15482,5.0
15483,1.0
15484,6.0
15485,9.0
15486,4.0
15487,7.0
15488,6.0
15489,8.0
15490,3.0
15491,6.0
15492,8.0
15493,6.0
15494,9.0
15495,1.0
15496,3.0
15497,8.0
15498,7.0
15499,7.0
15500,8.0
15501,7.0
15502,1.0
15503,7.0
15504,6.0
15505,4.0
15506,0.0
15507,6.0
15508,8.0
15509,9.0
15510,6.0
15511,2.0
15512,5.0
15513,4.0
15514,9.0
15515,3.0
15516,6.0
15517,0.0
15518,0.0
15519,0.0
15520,4.0
15521,7.0
15522,2.0
15523,4.0
15524,4.0
15525,6.0
15526,0.0
15527,4.0
15528,7.0
15529,1.0
15530,2.0
15531,5.0
15532,7.0
15533,0.0
15534,0.0
15535,6.0
15536,9.0
15537,1.0
15538,8.0
15539,7.0
15540,1.0
15541,8.0
15542,2.0
15543,3.0
15544,9.0
15545,6.0
15546,9.0
15547,2.0
15548,6.0
15549,2.0
15550,9.0
15551,7.0
15552,1.0
15553,3.0
15554,8.0
15555,0.0
15556,9.0
15557,5.0
15558,5.0
15559,6.0
15560,2.0
15561,6.0
15562,3.0
15563,3.0
15564,4.0
15565,8.0
15566,0.0
15567,0.0
15568,3.0
15569,4.0
15570,2.0
15571,3.0
15572,2.0
15573,8.0
15574,4.0
15575,6.0
15576,3.0
15577,1.0
15578,9.0
15579,7.0
15580,2.0
15581,5.0
15582,4.0
15583,5.0
15584,9.0
15585,8.0
15586,9.0
15587,0.0
15588,1.0
15589,5.0
15590,8.0
15591,7.0
15592,8.0
15593,8.0
15594,0.0
15595,1.0
15596,9.0
15597,7.0
15598,3.0
15599,0.0
15600,9.0
15601,5.0
15602,9.0
15603,8.0
15604,6.0
15605,1.0
15606,4.0
15607,1.0
15608,4.0
15609,0.0
15610,5.0
15611,0.0
15612,3.0
15613,3.0
15614,2.0
15615,9.0
15616,4.0
15617,4.0
15618,5.0
15619,1.0
15620,6.0
15621,2.0
15622,2.0
15623,4.0
15624,9.0
15625,9.0
15626,0.0
15627,2.0
15628,7.0
15629,0.0
15630,1.0
15631,2.0
15632,9.0
15633,3.0
15634,8.0
15635,9.0
15636,3.0
15637,0.0
15638,9.0
15639,8.0
15640,1.0
15641,0.0
15642,9.0
15643,6.0
15644,1.0
15645,6.0
15646,8.0
15647,0.0
15648,8.0
15649,9.0
15650,0.0
15651,5.0
15652,9.0
15653,0.0
15654,9.0
15655,1.0
15656,7.0
15657,3.0
15658,8.0
15659,7.0
15660,7.0
15661,3.0
15662,1.0
15663,2.0
15664,5.0
15665,6.0
15666,8.0
15667,8.0
15668,3.0
15669,3.0
15670,9.0
15671,5.0
15672,9.0
15673,1.0
15674,3.0
15675,7.0
15676,4.0
15677,0.0
15678,3.0
15679,2.0
15680,3.0
15681,8.0
15682,1.0
15683,9.0
15684,2.0
15685,7.0
15686,0.0
15687,1.0
15688,2.0
15689,9.0
15690,9.0
15691,7.0
15692,8.0
15693,1.0
15694,1.0
15695,0.0
15696,0.0
15697,4.0
15698,6.0
15699,0.0
15700,1.0
15701,2.0
15702,2.0
15703,8.0
15704,9.0
15705,2.0
15706,1.0
15707,8.0
15708,6.0
15709,5.0
15710,2.0
15711,7.0
15712,4.0
15713,6.0
15714,8.0
15715,3.0
15716,6.0
15717,1.0
15718,8.0
15719,2.0
15720,5.0
15721,9.0
15722,3.0
15723,1.0
15724,3.0
15725,4.0
15726,0.0
15727,0.0
15728,6.0
15729,1.0
15730,2.0
15731,4.0
15732,5.0
15733,9.0
15734,6.0
15735,1.0
15736,2.0
15737,5.0
15738,9.0
15739,9.0
15740,4.0
15741,2.0
15742,1.0
15743,1.0
15744,1.0
15745,4.0
15746,2.0
15747,2.0
15748,7.0
15749,5.0
15750,5.0
15751,0.0
15752,2.0
15753,9.0
15754,6.0
15755,9.0
15756,3.0
15757,9.0
15758,3.0
15759,5.0
15760,7.0
15761,2.0
15762,2.0
15763,5.0
15764,1.0
15765,9.0
15766,1.0
15767,6.0
15768,5.0
15769,3.0
15770,6.0
15771,8.0
15772,7.0
15773,9.0
15774,5.0
15775,0.0
15776,7.0
15777,9.0
15778,7.0
15779,4.0
15780,7.0
15781,7.0
15782,3.0
15783,3.0
15784,3.0
15785,3.0
15786,7.0
15787,7.0
15788,4.0
15789,7.0
15790,8.0
15791,9.0
15792,8.0
15793,1.0
15794,1.0
15795,7.0
15796,1.0
15797,5.0
15798,9.0
15799,3.0
15800,2.0
15801,7.0
15802,1.0
15803,2.0
15804,3.0
15805,9.0
15806,9.0
15807,9.0
15808,2.0
15809,2.0
15810,9.0
15811,3.0
15812,0.0
15813,5.0
15814,3.0
15815,7.0
15816,0.0
15817,2.0
15818,9.0
15819,4.0
15820,1.0
15821,6.0
15822,9.0
15823,5.0
15824,5.0
15825,9.0
15826,3.0
15827,4.0
15828,5.0
15829,7.0
15830,9.0
15831,4.0
15832,8.0
15833,4.0
15834,2.0
15835,9.0
15836,7.0
15837,4.0
15838,9.0
15839,7.0
15840,0.0
15841,6.0
15842,5.0
15843,6.0
15844,6.0
15845,0.0
15846,1.0
15847,6.0
15848,5.0
15849,2.0
15850,8.0
15851,7.0
15852,7.0
15853,5.0
15854,5.0
15855,3.0
15856,8.0
15857,8.0
15858,7.0
15859,3.0
15860,0.0
15861,1.0
15862,7.0
15863,2.0
15864,6.0
15865,5.0
15866,8.0
15867,6.0
15868,2.0
15869,3.0
15870,7.0
15871,9.0
15872,4.0
15873,4.0
15874,8.0
15875,5.0
15876,6.0
15877,5.0
15878,1.0
15879,9.0
15880,1.0
15881,6.0
15882,6.0
15883,7.0
15884,0.0
15885,7.0
15886,7.0
15887,0.0
15888,3.0
15889,3.0
15890,4.0
15891,1.0
15892,5.0
15893,2.0
15894,0.0
15895,3.0
15896,0.0
15897,0.0
15898,3.0
15899,3.0
15900,8.0
15901,9.0
15902,1.0
15903,7.0
15904,6.0
15905,3.0
15906,4.0
15907,4.0
15908,2.0
15909,9.0
15910,5.0
15911,0.0
15912,9.0
15913,6.0
15914,0.0
15915,3.0
15916,6.0
15917,8.0
15918,8.0
15919,0.0
15920,6.0
15921,4.0
15922,5.0
15923,3.0
15924,5.0
15925,9.0
15926,6.0
15927,3.0
15928,6.0
15929,6.0
15930,9.0
15931,5.0
15932,8.0
15933,8.0
15934,5.0
15935,4.0
15936,7.0
15937,5.0
15938,3.0
15939,8.0
15940,6.0
15941,8.0
15942,3.0
15943,7.0
15944,0.0
15945,4.0
15946,4.0
15947,3.0
15948,1.0
15949,1.0
15950,5.0
15951,5.0
15952,9.0
15953,8.0
15954,3.0
15955,5.0
15956,1.0
15957,8.0
15958,9.0
15959,9.0
15960,1.0
15961,4.0
15962,9.0
15963,5.0
15964,9.0
15965,2.0
15966,0.0
15967,1.0
15968,5.0
15969,4.0
15970,9.0
15971,6.0
15972,8.0
15973,9.0
15974,7.0
15975,6.0
15976,9.0
15977,0.0
15978,6.0
15979,4.0
15980,8.0
15981,3.0
15982,4.0
15983,9.0
15984,2.0
15985,9.0
15986,6.0
15987,1.0
15988,0.0
15989,7.0
15990,9.0
15991,7.0
15992,8.0
15993,5.0
15994,2.0
15995,6.0
15996,0.0
15997,4.0
15998,2.0
15999,0.0
16000,6.0
16001,9.0
16002,4.0
16003,1.0
16004,5.0
16005,3.0
16006,9.0
16007,6.0
16008,4.0
16009,1.0
16010,0.0
16011,3.0
16012,5.0
16013,1.0
16014,6.0
16015,0.0
16016,3.0
16017,9.0
16018,4.0
16019,1.0
16020,9.0
16021,6.0
16022,9.0
16023,5.0
16024,3.0
16025,6.0
16026,2.0
16027,0.0
16028,7.0
16029,2.0
16030,0.0
16031,3.0
16032,0.0
16033,9.0
16034,5.0
16035,2.0
16036,9.0
16037,3.0
16038,3.0
16039,5.0
16040,5.0
16041,3.0
16042,7.0
16043,9.0
16044,1.0
16045,1.0
16046,4.0
16047,2.0
16048,5.0
16049,3.0
16050,6.0
16051,7.0
16052,6.0
16053,9.0
16054,7.0
16055,9.0
16056,7.0
16057,3.0
16058,4.0
16059,5.0
16060,1.0
16061,7.0
16062,4.0
16063,1.0
16064,1.0
16065,3.0
16066,4.0
16067,0.0
16068,7.0
16069,9.0
16070,0.0
16071,7.0
16072,2.0
16073,7.0
16074,6.0
16075,6.0
16076,0.0
16077,7.0
16078,8.0
16079,1.0
16080,5.0
16081,9.0
16082,3.0
16083,7.0
16084,7.0
16085,8.0
16086,8.0
16087,7.0
16088,6.0
16089,0.0
16090,7.0
16091,9.0
16092,3.0
16093,1.0
16094,0.0
16095,7.0
16096,1.0
16097,3.0
16098,5.0
16099,0.0
16100,1.0
16101,3.0
16102,7.0
16103,6.0
16104,2.0
16105,6.0
16106,5.0
16107,7.0
16108,2.0
16109,1.0
16110,8.0
16111,2.0
16112,1.0
16113,7.0
16114,6.0
16115,0.0
16116,7.0
16117,7.0
16118,6.0
16119,2.0
16120,3.0
16121,1.0
16122,8.0
16123,2.0
16124,0.0
16125,6.0
16126,4.0
16127,6.0
16128,2.0
16129,9.0
16130,3.0
16131,0.0
16132,7.0
16133,9.0
16134,6.0
16135,6.0
16136,2.0
16137,3.0
16138,3.0
16139,2.0
16140,6.0
16141,2.0
16142,3.0
16143,6.0
16144,2.0
16145,2.0
16146,0.0
16147,7.0
16148,1.0
16149,3.0
16150,8.0
16151,5.0
16152,5.0
16153,3.0
16154,9.0
16155,9.0
16156,9.0
16157,7.0
16158,4.0
16159,2.0
16160,6.0
16161,6.0
16162,9.0
16163,2.0
16164,2.0
16165,9.0
16166,5.0
16167,3.0
16168,8.0
16169,2.0
16170,1.0
16171,5.0
16172,8.0
16173,9.0
16174,3.0
16175,6.0
16176,5.0
16177,6.0
16178,7.0
16179,2.0
16180,1.0
16181,5.0
16182,2.0
16183,6.0
16184,9.0
16185,2.0
16186,0.0
16187,8.0
16188,2.0
16189,6.0
16190,9.0
16191,3.0
16192,3.0
